jade-pettyjohn	U	Scorpio
michaela-savi	U	Pisces
adam-rich	Straight	Libra
mary-louise-wilson	U	Scorpio
tate-taylor	Gay	Gemini
ryan-goins	U	Aquarius
korina-longin	Straight	Sagittarius
dolores-fuller	Straight	Pisces
t-j-miller	Straight	Gemini
staci-lawrence	U	U
pitty	Straight	Libra
greg-christian	U	Taurus
jeanne-valerie	U	Leo
milana-vukovic-runjic	Straight	U
allison-miller	Straight	Virgo
sabrina-salvador	U	Virgo
richie-faulkner	Straight	Capricorn
veroniek-gielkens	Straight	Leo
jane-wiedlin	Bisexual	Taurus
brian-finneran	Straight	Aquarius
xavier-cugat	Straight	Capricorn
virginia-welles	U	Cancer
theresa-randle	Straight	Capricorn
michaela-bercu	U	Aries
camille-washington	U	U
caroline-byron	U	U
jerry-reinsdorf	U	Pisces
ian-van-temperley	U	U
sofia-malmqvist	Straight	U
priscila-crivocapich	Straight	U
marie-kruzikova	U	Virgo
donald-lutz	U	Aquarius
christine-reyes	U	U
miroslav-klose	Straight	Gemini
blake-berris	U	Virgo
will-shields	U	Virgo
louise-watson	Straight	Cancer
john-cena	Straight	Taurus
david-darg	U	Scorpio
jon-koncak	U	Taurus
louis-green	U	Virgo
alex-kapranos	Straight	Pisces
damien-jurado	U	U
kaylee-dodson	U	Aquarius
corinne-luchaire	U	Aquarius
konstadinos-kazakos	Straight	Taurus
luli-fernandez	Straight	Aquarius
maria-pinna	Straight	Libra
syd-wilder	U	U
kurt-loder	U	Taurus
kimberley-dahme	U	Taurus
manilyn-reynes	Straight	Taurus
jack-briggs	U	Leo
roma-maffia	U	Gemini
amelle-berrabah	Straight	Taurus
tiffany-limos	Straight	Aquarius
ken-whisenhunt	U	Pisces
ajla-tomljanovic	Straight	Taurus
that-poppy	U	Capricorn
evita-pozzi	U	U
jose-theodore	Straight	Virgo
garrett-strommen	U	Libra
brad-pitt	Straight	Sagittarius
laura-ramsey	Straight	Scorpio
leyla-milani	U	Aries
gale-garnett	U	Leo
larry-fessenden	U	Aries
bellamy-young	U	Aquarius
jazmin-beccar-varela	U	Taurus
sayuri-yoshinaga	U	Pisces
carter-smith	Gay	Libra
valentina-gioia	U	U
brett-keisel	U	Virgo
alina-kirchiu	Straight	U
kris-jenner	Straight	Scorpio
luciana-abreu	Straight	Gemini
bryce-johnson	Straight	Aries
sarah-hendy	U	U
joseph-bologna	Straight	Capricorn
april-olrich	Straight	Cancer
jennifer-pershing	U	Gemini
vangelis	Straight	Aries
ornette-coleman	U	Pisces
merna-kennedy	Straight	Virgo
nickolas-wolf	U	U
crown-princess-mathilde	Straight	Capricorn
darryl-stephens	Gay	Pisces
heidi-harian	U	U
igor-larionov	Straight	Sagittarius
cass-elliot	Straight	Virgo
tony-canadeo	U	Taurus
izebel-goulart	U	U
agustin-delgado	Straight	Capricorn
gifford-nielsen	U	Scorpio
pearl-mackie	U	Gemini
driton-tony-dovolani	U	Cancer
paulina-flores	Straight	U
ryan-diem	U	Cancer
pete-duel	Straight	Pisces
andy-timmons-5892272	U	U
ilker-kaleli	Straight	Taurus
siri-baruc	Straight	U
wil-wheaton	Straight	Leo
jimmy-tallman	Straight	U
richard-hammond-tv-personality	U	Sagittarius
jack-creley	U	Pisces
shanna-malcolm	Straight	Libra
carl-mauck	U	Cancer
katy-allen	Straight	Cancer
pia-hattara	U	Aries
peter-williams	Straight	Capricorn
randy-starks	U	Sagittarius
farley-granger	Bisexual	Cancer
lloyd-daniels	U	Sagittarius
yuki-kajiura	Straight	Leo
jon-fleming	U	U
maria-rosaria-omaggio	U	Capricorn
nancy-malone	Straight	Pisces
vera-zvonareva	U	Virgo
leonard-whiting	Straight	Cancer
elisa-jordana	Straight	Cancer
sonia-pizarro	Straight	U
matreya-fedor	U	Pisces
garret-siler	U	Scorpio
grace-hightower	Straight	Aries
ely-guerra	U	Aquarius
daphne-roulier	Straight	Aquarius
luciano-francioli	U	Scorpio
jessica-parker-kennedy	Straight	Libra
spider-lockhart	U	Aries
ariane-schluter	Straight	Aquarius
rebecca-dipietro	Straight	Aries
mason-unck	U	Pisces
catherine-paiz	Straight	Virgo
janne-niinimaa	Straight	Gemini
mitzi-martin	Straight	Capricorn
shannyn-sossamon	Straight	Libra
marco-borsato	Straight	Sagittarius
jake-beckley	U	Leo
marian-mcknight	U	Sagittarius
bobby-massie	U	Leo
georgia-king	Straight	Scorpio
nagehan-kasikci	U	U
albert-pujols	Straight	Capricorn
dawnn-lewis	Straight	Leo
gabriel-mann	U	Taurus
paul-hartzell	U	Scorpio
charl-schwartzel	U	Virgo
michael-gothard	U	Cancer
ali-vegas	U	Pisces
reggie-willits	U	Gemini
trevor-moore-screenwriter	U	Aries
dennis-seidenberg	Straight	Cancer
stephen-nichols	Straight	Aquarius
hannelore-elsner	Straight	Cancer
paula-peralejo	U	Cancer
marge-champion	Straight	Virgo
jenovefa-bokova	U	U
ethan-albright	U	Taurus
elizabeta-burg	U	Libra
paul-ryan	Straight	Aquarius
natsuhi-ueno	U	Cancer
valeria	U	Virgo
martina-soessel	U	U
katherine-willis	Straight	Taurus
taylor-handley	U	Gemini
marie-wilson	Straight	Leo
mike-devito	U	Gemini
eric-heiden	Straight	Gemini
marie-windsor	Straight	Sagittarius
evlin-lake	Straight	U
kareena-kapoor	Straight	Virgo
linda-kasabian	Straight	Gemini
anamarija-asanovic	Straight	U
rob-corddry	Straight	Aquarius
mark-feehily	Gay	Gemini
selcuk-yontem	U	Cancer
levon-kirkland	Straight	Aquarius
jackson-bond	Straight	Aries
kevin-mcdaid	Gay	Pisces
no-no-nanette-26791268	U	U
john-candelaria	U	Scorpio
trevante-rhodes	U	Aquarius
alexandra-bastedo	Straight	Pisces
angelea-preston	Straight	U
naomi-millbank-smith	U	U
riccardo-tisci	Gay	Leo
keene-curtis	Gay	Aquarius
krissy-vaine	Straight	Capricorn
michaela-grauke-mia-gray	U	Sagittarius
dick-lines	U	Leo
anissa-blondin	U	U
joseph-gordon-levitt	Straight	Aquarius
anthony-anderson	Straight	Leo
aimee-carrero	U	Cancer
monica-ayos	Straight	Cancer
guillermo-toledo	U	Gemini
jenny-ioakimidou	Straight	U
yeliz-sar	U	Gemini
agbani-darego	Straight	Capricorn
phillip-tanner	U	Leo
pavitra-punia	Straight	Leo
felix-fermin	U	Libra
danielle-staub	Straight	Leo
tolga-gulec	U	Virgo
benjamin-blattmann	U	Scorpio
devin-gant	U	Capricorn
xander-berkeley	Straight	Sagittarius
d-j-khaled	Straight	Sagittarius
sofia-wellesley	Straight	Cancer
robby-hammock	U	Taurus
gaye-mcdonald	Straight	Taurus
charlie-shades	U	Gemini
terry-kinney	Straight	Aquarius
helena-vestegaard	Straight	Sagittarius
jonathan-ross	Straight	Scorpio
lorielle-new	U	U
bryan-anger	U	Libra
kay-johnson	Bisexual	Sagittarius
gia-johnson	Straight	Gemini
claudelle-deckert	U	Aquarius
bryant-westbrook	U	Sagittarius
paxton-whitehead	Straight	Libra
lien-deyers	Straight	Scorpio
mel-roach	U	Aquarius
teresa-strasser	Straight	Gemini
rossana-rory	Straight	Virgo
kandi-barbour	Straight	Aquarius
teuta-krasniqi	U	Leo
shalom-harlow	Straight	Sagittarius
proof	U	Libra
fernanda-lopez	Straight	U
paco-leon	U	Libra
caspar-lee	Straight	Taurus
shurti-hassan	U	U
jennifer-grey	Straight	Aries
jared-borgetti	Straight	Leo
curtis-buchanan	U	U
larimar-fiallo	U	Gemini
ariadna-arantes	Straight	U
cloie-wyatt-taylor	U	U
ewa-wisniewska	U	Taurus
vinnie-jones	Straight	Capricorn
aline-nakashima	Straight	Aries
rhyne-hughes	U	Virgo
raquel-alessi	U	Pisces
amalie-bruun	U	Capricorn
donnie-elder	U	Sagittarius
tatyana-kalikh	Straight	Scorpio
cody-longo	Straight	Pisces
aleh-neliubin	U	U
musa-uzunlar	Straight	Taurus
kelly-gruber	Straight	Pisces
william-f-buckley	U	Sagittarius
alec-vanowen-nance	U	U
allen-ludden	Straight	Libra
jason-downs	U	Virgo
roza-makagonova	U	Scorpio
manny-aybar	U	Taurus
cliff-gorman	U	Libra
minnie-minoprio	U	Cancer
phil-driscoll	U	Scorpio
ellen-page	Lesbian	Pisces
bert-newton	U	Cancer
emilia-raszynska	Straight	U
hiroyuki-sanada	Straight	Libra
julie-mccullough	Straight	Aquarius
de-de-dorsey	U	Leo
beckii-cruel	U	Gemini
kirk-pengilly	Straight	Cancer
colin-clive	Straight	Capricorn
ray-goulding	Straight	Pisces
pascal-nouma	Straight	Capricorn
gustav-schafer	U	Virgo
jessica-barrantes	U	U
jake-plummer	Straight	Sagittarius
fredrik-modin	U	Libra
mark-prior	Straight	Virgo
leaether-strip	U	U
alicia-rubio-5184722	Straight	Virgo
paul-gray	Straight	Aries
charley-grapewin	Straight	Sagittarius
brenda-vaccaro	Straight	Scorpio
tatyana-pelttser	Straight	Gemini
yannis-baraban	U	Aquarius
stamatina-tsimtsili	Straight	Gemini
tamara-ecclestone	Straight	Cancer
toni-morrison	U	Aquarius
orlando-thomas	U	Libra
rodney-king	Straight	Capricorn
declan-donnelly	Straight	Libra
kate-bogucharskaia	Straight	U
ann-firbank	U	Capricorn
steve-courson	U	Libra
tavares-gooden	U	Libra
thurman-thomas	U	Taurus
bulent-yarar	U	Capricorn
courtney-mac-roberts	U	U
lee-roy-selmon	U	Libra
mark-twain	Straight	Sagittarius
denise-capezza	Straight	U
ilary-blasi	Straight	Taurus
justin-leone	U	Pisces
greetje-kauffeld	U	Sagittarius
donna-fargo	Straight	Scorpio
rohan-davey	U	Aries
anya-taranda	Straight	Capricorn
todd-bouman	U	Leo
melissa-evridge	U	Scorpio
herb-jeffries	Straight	Libra
lale-cangal	Straight	Gemini
preity-zinta	Straight	Aquarius
dj-quik	U	Capricorn
bianca-gascoigne	Straight	Scorpio
olivia-pickren	Straight	Aries
maria-snyder	U	U
jessie-clark	Straight	Capricorn
mathilda-may	Straight	Aquarius
saira-mohan	Straight	Gemini
loretta-swit	Straight	Scorpio
gordana-rashovich	U	U
joel-madden	Straight	Pisces
harry-van-hoof-6710181	U	Pisces
pat-buttram	Straight	Gemini
gwyneth-paltrow	Straight	Libra
marjorie-de-souza-gaby-espino	U	U
kat-stacks	Bisexual	Scorpio
retta	U	Aries
veronika-symon	U	U
sergio-escalona	U	Leo
tom-hardy	Bisexual	Virgo
harry-judd	Straight	Capricorn
melanie-doutey	Straight	Scorpio
janay-rice	Straight	Capricorn
quinton-aaron	Straight	Leo
jules-mordovets	Straight	Pisces
matthew-glave	U	Leo
dj-poppy	U	U
craig-wolfley	U	Taurus
johnny-hopp	U	Cancer
peter-popovic	U	Aquarius
jimmy-baio	Straight	Pisces
andre-dussollier	U	Aquarius
claire-trevor	Straight	Pisces
antwan-peek	U	Scorpio
julia-oleynik	Straight	U
galilea-la-salvia	Straight	Gemini
jerome-moiso	U	Gemini
lochie-daddo	U	Pisces
anne-wiazemsky	U	Taurus
don-greco	U	Aries
emma-k	U	U
jessie-ware	Straight	Libra
lenora-crichlow	Straight	Capricorn
lisa-fuller	Straight	Scorpio
logan-miller	U	Aquarius
lee-broomfield	U	U
jeremy-abbott	U	Gemini
leslie-mancia	Bisexual	U
zuza-koodziejczyk	U	U
paul-naschy	Straight	Virgo
iro-bezou	U	U
estefani-araujo	U	Virgo
laura-cavender	U	U
charles-gibson-tv-news	Straight	Pisces
sona-matufkova-model	Straight	Taurus
shawn-drover	Straight	Taurus
dave-abrams	Straight	Gemini
allee-sutton-hethcoat	U	U
jason-romano	U	Cancer
arthur-napiontek	U	Cancer
bill-simas	U	Sagittarius
gordon-elliott	Straight	Libra
malcolm-mclaren	Straight	Aquarius
christi-shake	U	Leo
michael-hordern	U	Libra
doris-nolan	Straight	Cancer
india-waters	Straight	Sagittarius
georgina-leonidas	Straight	Pisces
jerry-van-dyke	Straight	Leo
brad-wellman	U	Leo
don-murray	Straight	Leo
jerome-walton	U	Cancer
ivana-lovric	Straight	U
anthony-kalabretta	Straight	Aries
michael-baden	Straight	Leo
ken-watanabe	Straight	Libra
barbara-bach	Straight	Virgo
neha-julka	Straight	U
shaila-sabt	U	Leo
nikita-mikhalkov	Straight	Libra
jay-cutler	Straight	Taurus
diane-ladd	Straight	Sagittarius
jenny-spain	U	Cancer
mimi-faust	Straight	Capricorn
luis-fonsi	Straight	Aries
ivet-lalova	U	Taurus
bart-starr	U	Capricorn
nerea-garmendia	Straight	Scorpio
tamara-vasquez	U	U
victorias-secret	U	U
tommy-albelin	Straight	Taurus
debbie-rowe	Straight	Sagittarius
melih-selcuk	Straight	Aquarius
jing-wen	Straight	U
ada-nicodemou	Straight	Taurus
emily-cook	Straight	Virgo
akiko-kojima	U	Scorpio
tooba-siddiqui-model	U	Leo
alexis-cozombolidis	Straight	Sagittarius
steve-byrne-actor	U	Cancer
nadia-bruna	U	U
chloe-lecareux	Straight	Leo
nicole-kimpel	Straight	U
keith-britton	Straight	Virgo
eric-martin	Straight	Libra
didrik-solli-tangen	Straight	Gemini
cha-sun-hwa	U	U
anna-mountford	U	U
theresa-rogers	Straight	U
atilla-saral	Straight	U
maria-flor	Straight	Virgo
amanda-roadmen	U	U
erika-csiszer	U	Capricorn
rudi-voller	Straight	Aries
jeanne-beker	Straight	Pisces
christina-lindley	U	Virgo
alla-budnitskaya	U	Cancer
argjentina-ramosaj	U	Taurus
cameron-mitchell	Straight	Scorpio
ling-tan	Straight	Libra
michael-byrne	U	Scorpio
hannah-flattery	U	U
aubrey-kate	U	U
joan-marsh	Straight	Cancer
antonia-carter	Straight	Scorpio
walter-pidgeon	Straight	Virgo
john-edward	Straight	Libra
albert-bentley	U	Leo
randy-quaid	Straight	Libra
cleo-massey	U	Scorpio
fonthip-watcharatrakul	Straight	Cancer
howard-mudd	U	Aquarius
mikhail-kokshenov	Straight	Virgo
julian-fellowes	U	Leo
alejandra-cata	Straight	Capricorn
rae-dawn-chong	Straight	Pisces
kellen-davis	U	Libra
anna-wyszkoni	Straight	Cancer
pat-boone	Straight	Gemini
candice-azzara	Straight	Taurus
daniela-dib	U	U
burney-lamar	Straight	Leo
morgan-fairchild	Straight	Aquarius
nick-stavinoha	Straight	Taurus
buck-coats	U	Gemini
elizabeth-loaiza	Straight	Capricorn
sanaa-lathan	Bisexual	Virgo
anna-sherling	U	Gemini
brooke-paller	U	U
mike-fischlin	U	Virgo
harry-brecheen	U	Libra
jess-sylvia	U	Pisces
kathleen-munroe	U	Aries
sonny-tufts	U	Cancer
kee-marcello	Straight	Pisces
winston-rodney	U	Pisces
madalyn-murray-o-hair	Straight	Aries
andrei-gillott	Straight	Gemini
margarita-magana	Straight	Leo
madison-hedgecock	U	Virgo
paolo-bonolis	Straight	Gemini
neil-chrisley	U	Sagittarius
patrick-muldoon	Straight	Libra
brigitte-horney	U	Aries
bruce-lee	Straight	Sagittarius
steve-spagnuolo	U	Sagittarius
carla-gravina	U	Leo
susan-richardson	Straight	Pisces
alvis-whitted	Straight	Virgo
sophie-turner	Straight	Pisces
solveig-karadottir	Straight	U
isabel-sarli	U	Cancer
keith-nord	U	Pisces
mark-l-walberg	Straight	Virgo
marie-antoinette-royalty	U	Scorpio
renato-goes	Straight	Sagittarius
rob-stewart-film-director	U	Capricorn
james-holzier	Straight	Leo
margot-hielscher	U	Libra
ney-latorraca	U	Leo
lauren-guzman	U	U
ronnie-prude	U	Gemini
taina-elg	U	Pisces
laurie-walters	Straight	Capricorn
roddy-mcdowall	Bisexual	Virgo
randy-vataha	U	Sagittarius
denise-quinones	Bisexual	Virgo
joelle-carter	Straight	Libra
rocio-durcal	Straight	Libra
patti-labelle	Straight	Gemini
alec-ogletree	Straight	Libra
elaine-gregory	U	U
ashton-shepherd	U	Leo
mike-o-malley	Straight	Scorpio
sarah-mcdowd	U	Sagittarius
alan-howard	Straight	Leo
bonang-matheba	Straight	Leo
noemie-mazella	U	U
mark-simpkin	U	U
sarina-taylor	Straight	Sagittarius
anahi	Straight	Taurus
gabriela-tarkanyi	Straight	Scorpio
adrien-brunier	U	Virgo
bethany-joy	U	U
isabella-grosso	U	U
hal-woodeshick	U	Virgo
pam-tillis	Straight	Leo
chanel-ryan	Bisexual	Sagittarius
ron-silver	Straight	Cancer
sheryl-crow	Straight	Aquarius
richard-fehr	Straight	Cancer
mickey-callaway	U	Taurus
ernie-conwell	U	Leo
heather-lind	U	Aries
tony-cacciotti	Straight	U
allison-pottinger	Straight	Taurus
leelee-sobieski	Straight	Gemini
snow-white-animation	Straight	Capricorn
bill-maynard	Straight	Libra
aura-cristina-geithner	Straight	Pisces
ilka-soares	U	Gemini
darren-carrington	U	Libra
elizabeth-taylor	Straight	Pisces
mason-dash-disick	Straight	Sagittarius
tatyana-bestayeva	Straight	U
louise-linton	U	Sagittarius
tre-cool	Straight	Sagittarius
dina-sfat	Straight	Scorpio
joanie-dodds	U	Virgo
dale-ellis	U	Leo
safia-berrada	U	U
alexia-cortez	U	U
brian-piccolo	U	Scorpio
osvaldo-laport	U	Leo
mina-morgan	U	U
grant-bowler	Straight	Cancer
kevin-coffman	U	Capricorn
chuck-howley	U	Cancer
chad-rogers	U	Aries
oliver-miller	U	Aries
cassidy-rae	Straight	Gemini
oscar-de-la-hoya	Straight	Aquarius
paul-watson	Straight	Sagittarius
rod-smart	U	Capricorn
carla-belver	U	U
brooke-bundy	U	Leo
bulent-inal	Straight	Taurus
okan-tangucu	U	U
xavier-avery	U	Capricorn
jack-mcgee	Straight	Aquarius
luke-hines-8656261	U	U
guinevere-davenport	Straight	U
mackenzie-gray	Straight	Scorpio
heloise-guerin	Straight	Virgo
kinzie-kenner	Bisexual	Cancer
louise-lombard	Straight	Virgo
pia-degermark	Straight	Virgo
mimsy-farmer	Straight	Pisces
d-j-king	Straight	Cancer
leeman-bennett	U	Gemini
holley-fain	U	Virgo
kenneth-harlan	Straight	Leo
kyly-boldy	Straight	Leo
johnnie-ray	Gay	Capricorn
becki-newton	Straight	Cancer
moe-thacker	U	Taurus
pat-studstill	U	Gemini
kevin-zeitler	U	Pisces
georges-st-pierre	Straight	Taurus
cathy-freeman	Straight	Aquarius
jade-scarmazzo	Straight	U
andrew-klasnic	U	U
pete-mackanin	U	Leo
connie-ray	Straight	Capricorn
chuck-foreman	U	Scorpio
gerome-ragni	Bisexual	Virgo
enchong-dee	Straight	Scorpio
iana-godnia	Straight	U
emily-mortimer	Straight	Sagittarius
gisela-ebel	U	U
denis-law	Straight	Pisces
cathy-rowland	U	Pisces
priscilla-meirelles	Straight	Virgo
morgana-robinson	U	Taurus
paul-allgood	DISPUTED	Taurus
jason-abalos	Straight	Capricorn
taheya-cariocca	U	Pisces
baris-falay	Straight	Aries
e-j-junior	U	Sagittarius
lois-winstone	U	U
katie-melua	Straight	Virgo
diego-loyzaga	Straight	Taurus
shane-peterson	U	Aquarius
stefania-lavie-owen	Straight	Sagittarius
roger-garth	Bisexual	Libra
dappy	Straight	Gemini
david-cirino-jr	U	U
patricia-hearst	Straight	Pisces
aneurin-barnard	Straight	Taurus
mikhail-derzhavin	Straight	Gemini
gina-hecht	U	Sagittarius
bobby-knoop	U	Libra
michela-miti	U	Gemini
ivan-svitailo	U	U
igor-vernik	U	Libra
dale-evans	Straight	Scorpio
paolo-mastropietro	Straight	Cancer
julieta-ortega	Straight	Libra
amy-lennox	U	U
tom-petty-musician	Straight	Libra
ece-begum-yucetan	Straight	U
christi-paul	Straight	Capricorn
margarita-reyes-actress	U	U
carol-burnett	Straight	Taurus
daz-dillinger	U	Gemini
max-schreck	Straight	Virgo
soledad-o-brien	Straight	Virgo
logan-bartholomew	U	Aquarius
igor-bares	U	Aries
buck-rodgers	U	Leo
al-b-sure	U	Gemini
song-ji-eun	U	U
belen-chavanne	U	Cancer
namie-amuro	Straight	Virgo
agustin-bernasconi	Straight	Libra
stella-stevens	Straight	Libra
shelby-young	Straight	Aries
joana-duarte	Straight	Libra
amanda-newton	U	U
jason-williams	Straight	Scorpio
michael-mckenry	U	Pisces
maria-matthei	U	Pisces
mike-doss	U	Aries
noriko-sakai	U	Aquarius
brandon-harrison	U	Taurus
redman	Straight	Aries
toby-borland	U	Gemini
salma-hayek	Straight	Virgo
jesse-giddings	U	Libra
todd-lowe	U	Taurus
nikos-evangelatos	Straight	U
oscar-robertson	U	Sagittarius
jean-rogers	Straight	Aries
polina-such	U	Leo
cedric-peerman	U	Libra
jennifer-willmott	Straight	U
natalie-mark	Straight	U
ashanti	Straight	Libra
esti-ginzburg	Straight	Pisces
roger-daltrey	Straight	Pisces
tuvana-turkay	Straight	Libra
ji-hwan-kang	Straight	Pisces
billy-mcneill	U	Aquarius
debora-picoito	Straight	Virgo
cynthia-chanta	U	U
arden-myrin	Straight	Sagittarius
robin-renucci	U	Cancer
cansel-elcin	Straight	Virgo
marianne-stone	Straight	Leo
ksenia-ryabinkina	U	Virgo
gerard-mccarthy	U	Aries
paolo-contis	Straight	Pisces
bruce-kison	U	Aquarius
leonid-yarmolnik	Straight	Aquarius
tonya-lumpkin	Straight	Cancer
christopher-rozycki	U	Libra
daniel-mccutchen	U	Libra
louis-amundson	U	Sagittarius
josh-caso	Straight	U
fu-te-ni	Straight	Scorpio
sam-page	Straight	Scorpio
edward-petherbridge	Straight	Leo
klari-tolnay	Straight	Cancer
kristy-landers	U	Scorpio
stan-spencer	U	Leo
hana-hayes	Straight	Aries
magdalena-neuner	Straight	Aquarius
david-mitchell	Straight	Cancer
natalia-short	U	U
boo-williams-6749702	Straight	Cancer
ekaterina-guseva	Straight	Cancer
adriana-rame	U	Virgo
damon-minor	U	Capricorn
james-fraser	U	Pisces
terrell-thomas	U	Capricorn
ivan-kusan	Straight	Virgo
ece-gursel	Straight	Sagittarius
cyndy-garvey	Straight	Cancer
yuqi-zhang	Straight	Leo
steven-pan	Straight	U
christina-waage	U	U
pamela-susan-shoop	Straight	Gemini
elvy-yost	Straight	Capricorn
george-v-of-the-united-kingdom	Straight	Gemini
tusshar-kapoor	Straight	Scorpio
lisa-winters	Straight	U
katja-shchekina	Straight	Taurus
peter-brant	U	Gemini
sonja-henie	Straight	Aries
gary-cherone	Straight	Leo
claribel-medina	U	Sagittarius
blanca-blanco	Straight	Aquarius
catalina-otalvaro	U	Sagittarius
kourtney-reppert	U	U
myke-hawke-pierce	U	Sagittarius
amy-tipton	U	Libra
astrud-gilberto	Straight	Aries
plaxico-burress	Straight	Leo
serge-gainsbourg	Straight	Aries
megan-williams-model	Straight	Capricorn
mo-vaughn	U	Sagittarius
garrett-backstrom	U	Scorpio
lisa-loeb	Straight	Pisces
daniel-goddard	Straight	Virgo
francisco-rivera-ordonez	Straight	Capricorn
kailiyah-rey	U	U
lubos-bartecko	U	Cancer
juliette-goglia	Straight	Virgo
ana-rosa-quintana	U	Capricorn
katharina-kuhlmann	U	Cancer
ron-howard	Straight	Pisces
neil-harris	U	U
stanley-havili	Straight	Scorpio
julie-kavner	Straight	Virgo
ethlyne-clair	Straight	Sagittarius
cesar-tovar	U	Cancer
marketa-belonoha	U	Aries
c-j-snare	Straight	Sagittarius
hot-hot-heat	U	U
mary-richardson-ii	Straight	U
hilaria-baldwin	Straight	Capricorn
nukaka	Straight	Pisces
melanie-thornton	Straight	Taurus
jack-rudnay	U	Scorpio
joe-nossek	U	Scorpio
peter-capaldi	Straight	Aries
alberto-ghisi	Straight	U
tomomi-kasai	U	Scorpio
viktoriya-lepko	U	Cancer
kenneth-colley	U	Sagittarius
marie-dolezalova	U	Aquarius
brayden-schenn	Straight	Leo
alan-tam	U	Leo
marjorie-vivas	Straight	Pisces
james-rothschild	Straight	U
barry-larkin	U	Taurus
stephanie-marshall	Straight	U
donovan-solano	Straight	Sagittarius
jenn-an	U	U
theodoros-zagorakis	U	Scorpio
james-starks	U	Pisces
rj-mitte	Straight	Leo
dawn-wells	Straight	Libra
jill-st-john	Straight	Leo
she-loves-me-1963	U	U
hawa-ahmed	U	U
sebastiano-somma	Straight	Cancer
zarko-cabarkapa	U	Taurus
georgina-cassar	U	Virgo
sara-haines	U	Virgo
jamaal-magloire	Straight	Taurus
scilla-gabel	U	Capricorn
marc-pingris	Straight	Libra
cody-hodgson	Straight	Aquarius
chris-prosinski	Straight	Taurus
lera-korytska	Straight	U
young-dro	Straight	Capricorn
tembi-locke	U	Leo
emilia-carpinisan	U	U
lydia-clarke	Straight	Aries
wes-chatham	Straight	Libra
jack-trudeau	U	Virgo
johannes-brahms	Straight	Taurus
jadwiga-baranska	U	Libra
larry-andersen	U	Taurus
shawn-crahan	Straight	Libra
ida-wust	U	Libra
derrick-turnbow	U	Aquarius
brenda-benet	Bisexual	Leo
henry-fonda	Straight	Taurus
myrka-dellanos	Straight	Gemini
oscar-zamora	U	Virgo
f-gary-gray	U	Cancer
bjorn-ulvaeus	Straight	Taurus
w-e-b-du-bois	U	Pisces
ken-reaves	U	Scorpio
matthew-j-evans	U	Leo
charlie-callas	U	Sagittarius
peter-white	Straight	U
lawrence-dawsey	U	Scorpio
joann-pflug	U	Taurus
charlie-mcdonnell	Straight	Libra
rossella-como	U	Aquarius
beatriz-segall	U	Leo
melike-yalova	Straight	U
cassie-kelley	Straight	Pisces
oprah-winfrey	Straight	Aquarius
gareth-edwards-director	U	U
jessica-pangelina	U	U
terry-forster	U	Capricorn
melina-matthews	Straight	U
boran-kuzum	Straight	Aries
liridona-miftari	U	Leo
peter-blythe	U	Virgo
chris-herperger	U	Pisces
bradley-soileau	Straight	Aries
ryan-cartwright	U	Pisces
jean-marais	Bisexual	Sagittarius
dylan-fergus	U	Capricorn
tonye-patano	U	Libra
eric-crabtree	U	Scorpio
turkan-yilmaz	U	U
maylee	U	Gemini
cristine-reyes	Straight	Aquarius
sasha-frost	U	Leo
nina-persson	Straight	Virgo
garry-cobb	U	Pisces
anastasia-hille	Straight	Sagittarius
fanny-krich	U	Scorpio
allen-alvarado	U	Aquarius
marcos-armas	U	Leo
holly-cole	U	Sagittarius
ramsay-ames	Straight	Aries
shashi-naidoo	U	Scorpio
bianca-gonzalez	Straight	Pisces
mel-mackaron	U	U
luke-allen-gale	U	Scorpio
mikaela-shiffrin	Straight	Pisces
t-j-houshmandzadeh	Straight	Libra
rebecca-marshall	Straight	U
ana-reguera	Straight	Aries
stacey-bender	U	Capricorn
brittany-byrnes	Straight	Leo
joe-maddon	U	Aquarius
boyd-dowler	U	Libra
bucky-richardson	U	Aquarius
pilar-lima	U	U
steve-mike-mayer	U	Virgo
adam-deacon	U	Pisces
rene-ray	Straight	Virgo
vladimir-druzhnikov	U	Gemini
jason-canela	U	Taurus
concetta-tomei	Straight	Capricorn
michaela-wostlova	U	U
robin-bartlett	Straight	Taurus
anne-dezogheb	Straight	U
jeff-tam	U	Leo
karin-booth	Straight	Gemini
raychel-diane-weiner	U	U
troy-benson	U	Leo
yavuz-bingol	U	Libra
paz-de-la-huerta	Straight	Virgo
rosie-jones	U	Cancer
pieter-loridon	U	Virgo
max-pacioretty	Straight	Scorpio
florence-kosky	Straight	Taurus
stefani-morgan	Straight	Scorpio
david-fulcher	U	Libra
jim-lange	Straight	Leo
broderick-crawford	Straight	Sagittarius
gaston-soffriti	Straight	Sagittarius
nicklas-grossman	U	Aquarius
edd-hargett	U	Cancer
jeanne-eagels	Straight	Cancer
don-coscarelli	Straight	Pisces
donna-douglas	Straight	Libra
eric-stults	U	Sagittarius
maria-teresa-ruta	U	Taurus
emilia-krakowska	U	Pisces
darlene-cates	Straight	Sagittarius
ryan-christenson	U	Aries
edyta-sliwinska	Straight	Taurus
diego-serrano	Straight	Aquarius
gundis-zambo	U	U
monique-noel	U	Taurus
roberto-kelly	U	Libra
calvin-harris	Straight	Capricorn
aleksandr-vertinsky	Straight	Aries
brian-campeau	U	U
inma-cuesta	Straight	Cancer
